timestamp,open (CNY),high (CNY),low (CNY),close (CNY),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2019-05-21,56206.99854000,56951.68908000,55030.33650000,55978.33690500,7937.16000000,8042.32000000,7771.00000000,7904.87000000,52301.75224700,52301.75224700
2019-05-20,57699.63711000,57756.92644500,53486.56950000,56214.00922500,8147.94000000,8156.03000000,7553.00000000,7938.15000000,65859.20856400,65859.20856400
2019-05-19,51392.71158000,58600.04983500,51291.87102000,57703.46112000,7257.32000000,8275.09000000,7243.08000000,8148.48000000,65577.44205800,65577.44205800
2019-05-18,52086.41532000,52813.82700000,50679.53371500,51393.63217500,7355.28000000,7458.00000000,7156.61000000,7257.45000000,37054.94477900,37054.94477900
2019-05-17,55721.98660500,56120.88750000,48954.40950000,52086.27369000,7868.67000000,7925.00000000,6913.00000000,7355.26000000,88752.00815900,88752.00815900
2019-05-16,57849.34002000,58918.08000000,54562.95750000,55707.25708500,8169.08000000,8320.00000000,7705.00000000,7866.59000000,69630.51399600,69630.51399600
2019-05-15,56264.35869000,58415.29350000,55589.77500000,57854.93440500,7945.26000000,8249.00000000,7850.00000000,8169.87000000,37884.32721100,37884.32721100
2019-05-14,55204.68303000,59243.82900000,53816.28414000,56280.64614000,7795.62000000,8366.00000000,7599.56000000,7947.56000000,76583.72260300,76583.72260300
2019-05-13,49345.59156000,57360.15000000,48649.90500000,55169.91286500,6968.24000000,8100.00000000,6870.00000000,7790.71000000,85804.73533300,85804.73533300
2019-05-12,50110.39356000,53265.48507000,47800.12500000,49339.00576500,7076.24000000,7521.78000000,6750.00000000,6967.31000000,86948.97533900,86948.97533900
2019-05-11,45145.69554000,52006.46518500,45129.33727500,50110.25193000,6375.16000000,7343.99000000,6372.85000000,7076.22000000,74022.42439300,74022.42439300
2019-05-10,43975.76092500,45809.65698000,43707.01800000,45132.73639500,6209.95000000,6468.92000000,6172.00000000,6373.33000000,36623.61079000,36623.61079000
2019-05-09,42394.53279000,44079.15082500,42373.64236500,43970.30817000,5986.66000000,6224.55000000,5983.71000000,6209.18000000,27453.01143600,27453.01143600
2019-05-08,41400.85671000,42593.23968000,40875.83430000,42398.99413500,5846.34000000,6014.72000000,5772.20000000,5987.29000000,23074.05152000,23074.05152000
2019-05-07,40718.05848000,42690.18541500,40702.62081000,41400.85671000,5749.92000000,6028.41000000,5747.74000000,5846.34000000,39905.06442200,39905.06442200
2019-05-06,40882.77417000,41108.10750000,39791.93991000,40702.97488500,5773.18000000,5805.00000000,5619.14000000,5747.79000000,25256.59632500,25256.59632500
2019-05-05,41283.94114500,41355.25185000,40336.22400000,40900.05303000,5829.83000000,5839.90000000,5696.00000000,5775.62000000,23822.54377500,23822.54377500
2019-05-04,40864.64553000,41780.85000000,39567.52717500,41281.25017500,5770.62000000,5900.00000000,5587.45000000,5829.45000000,39682.40899100,39682.40899100
2019-05-03,38911.49701500,41384.28600000,38789.41195500,40879.30423500,5494.81000000,5844.00000000,5477.57000000,5772.69000000,46297.17284900,46297.17284900
2019-05-02,38121.13080000,39217.34700000,38027.65500000,38897.75890500,5383.20000000,5538.00000000,5370.00000000,5492.87000000,22795.78783500,22795.78783500
2019-05-01,37687.31811000,38254.26300000,37646.67030000,38121.13080000,5321.94000000,5402.00000000,5316.20000000,5383.20000000,17217.47321600,17217.47321600
2019-04-30,37093.88841000,37815.06837000,36768.21022500,37679.31601500,5238.14000000,5339.98000000,5192.15000000,5320.81000000,22238.06823000,22238.06823000
2019-04-29,37601.41951500,37758.55800000,36673.67220000,37093.88841000,5309.81000000,5332.00000000,5178.80000000,5238.14000000,19918.13507900,19918.13507900
2019-04-28,37501.42873500,37815.21000000,37245.00762000,37585.20288000,5295.69000000,5340.00000000,5259.48000000,5307.52000000,14371.43386900,14371.43386900
2019-04-27,37638.17250000,37832.91375000,37232.19010500,37501.42873500,5315.00000000,5342.50000000,5257.67000000,5295.69000000,15422.89693500,15422.89693500
2019-04-26,36968.75830500,39019.06500000,36552.01203000,37631.79915000,5220.47000000,5510.00000000,5161.62000000,5314.10000000,48912.29451300,48912.29451300
2019-04-25,38346.32250000,38890.46496000,36129.81300000,36964.72185000,5415.00000000,5491.84000000,5102.00000000,5219.90000000,49636.08994800,49636.08994800
2019-04-24,38883.87916500,39530.34930000,37768.11802500,38346.32250000,5490.91000000,5582.20000000,5333.35000000,5415.00000000,48224.15241300,48224.15241300
2019-04-23,37936.58691000,39656.40000000,37761.46141500,38900.87476500,5357.14000000,5600.00000000,5332.41000000,5493.31000000,41262.10391700,41262.10391700
2019-04-22,37230.34891500,38240.10000000,36882.93052500,37936.58691000,5257.41000000,5400.00000000,5208.35000000,5357.14000000,29563.85230900,29563.85230900
2019-04-21,37481.74216500,37633.56952500,36575.94750000,37221.35541000,5292.91000000,5314.35000000,5165.00000000,5256.14000000,25549.57093900,25549.57093900
2019-04-20,37239.34242000,37768.61373000,37036.95315000,37473.38599500,5258.68000000,5333.42000000,5230.10000000,5291.73000000,19168.90827400,19168.90827400
2019-04-19,37237.64286000,37673.58000000,36646.76250000,37239.34242000,5258.44000000,5320.00000000,5175.00000000,5258.68000000,24611.23632300,24611.23632300
2019-04-18,36840.86641500,37439.89050000,36815.30220000,37237.64286000,5202.41000000,5287.00000000,5198.80000000,5258.44000000,22619.23900100,22619.23900100
2019-04-17,36637.69818000,37039.07760000,36447.06420000,36843.76983000,5173.72000000,5230.40000000,5146.80000000,5202.82000000,23307.53613400,23307.53613400
2019-04-16,35584.18342500,36807.65418000,35435.40111000,36637.69818000,5024.95000000,5197.72000000,5003.94000000,5173.72000000,24242.22949300,24242.22949300
2019-04-15,36337.15932000,36592.80147000,35053.42500000,35584.18342500,5131.28000000,5167.38000000,4950.00000000,5024.95000000,29057.19158100,29057.19158100
2019-04-14,35743.51717500,36490.89868500,35407.50000000,36337.30095000,5047.45000000,5152.99000000,5000.00000000,5131.30000000,18281.60773900,18281.60773900
2019-04-13,35740.33050000,36108.56850000,35435.82600000,35727.72543000,5047.00000000,5099.00000000,5004.00000000,5045.22000000,17292.45680200,17292.45680200
2019-04-12,35530.50565500,35978.12727000,34424.72943000,35747.48281500,5017.37000000,5080.58000000,4861.22000000,5048.01000000,33276.67861400,33276.67861400
2019-04-11,37587.61059000,37763.30260500,34890.55050000,35530.50565500,5307.86000000,5332.67000000,4927.00000000,5017.37000000,54696.60068600,54696.60068600
2019-04-10,36469.72500000,38395.89300000,36363.50250000,37590.37237500,5150.00000000,5422.00000000,5135.00000000,5308.25000000,40073.62047100,40073.62047100
2019-04-09,37095.58797000,37095.72960000,35950.50942000,36469.72500000,5238.38000000,5238.40000000,5076.68000000,5150.00000000,34067.01231100,34067.01231100
2019-04-08,36613.26700500,37567.35750000,35683.67850000,37085.10735000,5170.27000000,5305.00000000,5039.00000000,5236.90000000,50178.43078200,50178.43078200
2019-04-07,35705.41870500,37064.57100000,35591.61900000,36613.26700500,5042.07000000,5234.00000000,5026.00000000,5170.27000000,37615.48680400,37615.48680400
2019-04-06,35442.62424000,36859.20750000,34901.81008500,35718.30703500,5004.96000000,5205.00000000,4928.59000000,5043.89000000,41770.84231300,41770.84231300
2019-04-05,34689.71916000,35607.33993000,34562.11053000,35442.55342500,4898.64000000,5028.22000000,4880.62000000,5004.95000000,39768.55280600,39768.55280600
2019-04-04,34930.13608500,35684.24502000,33828.32550000,34689.86079000,4932.59000000,5039.08000000,4777.00000000,4898.66000000,61054.25416800,61054.25416800
2019-04-03,34396.19098500,37354.98331500,33661.91025000,34930.20690000,4857.19000000,5275.01000000,4753.50000000,4932.60000000,109890.12574300,109890.12574300
2019-04-02,29349.56001000,34685.11618500,29321.23401000,34396.89913500,4144.54000000,4897.99000000,4140.54000000,4857.29000000,105383.63926300,105383.63926300
2019-04-01,29051.42886000,29449.83405000,28800.46050000,29349.70164000,4102.44000000,4158.70000000,4067.00000000,4144.56000000,25507.06764100,25507.06764100
2019-03-31,29083.64968500,29148.30378000,28910.71945500,29062.12192500,4106.99000000,4116.12000000,4082.57000000,4103.95000000,13525.08743300,13525.08743300
2019-03-30,29064.17556000,29317.41000000,28694.23800000,29083.50805500,4104.24000000,4140.00000000,4052.00000000,4106.97000000,19509.29260100,19509.29260100
2019-03-29,28525.83993000,29202.05236500,28496.16844500,29057.16487500,4028.22000000,4123.71000000,4024.03000000,4103.25000000,30084.21744400,30084.21744400
2019-03-28,28606.28577000,28607.13555000,28340.16300000,28522.93651500,4039.58000000,4039.70000000,4002.00000000,4027.81000000,20089.29387500,20089.29387500
2019-03-27,27963.21475500,28665.91200000,27873.84622500,28595.45107500,3948.77000000,4048.00000000,3936.15000000,4038.05000000,32364.55585200,32364.55585200
2019-03-26,27869.03080500,28035.51687000,27575.36100000,27961.65682500,3935.47000000,3958.98000000,3894.00000000,3948.55000000,29349.53762700,29349.53762700
2019-03-25,28264.74502500,28321.04295000,27537.89986500,27873.63378000,3991.35000000,3999.30000000,3888.71000000,3936.12000000,33192.89021700,33192.89021700
2019-03-24,28368.55981500,28368.63063000,27971.92500000,28270.62267000,4006.01000000,4006.02000000,3950.00000000,3992.18000000,17179.85064800,17179.85064800
2019-03-23,28240.24303500,28459.34464500,28170.27781500,28368.55981500,3987.89000000,4018.83000000,3978.01000000,4006.01000000,17302.60431800,17302.60431800
2019-03-22,28190.38927500,28382.65200000,28101.16237500,28233.44479500,3980.85000000,4008.00000000,3968.25000000,3986.93000000,20022.60631800,20022.60631800
2019-03-21,28630.78776000,28816.88958000,27476.29081500,28188.90216000,4043.04000000,4069.32000000,3880.01000000,3980.64000000,35997.68211900,35997.68211900
2019-03-20,28449.78462000,28680.07500000,28187.91075000,28630.78776000,4017.48000000,4050.00000000,3980.50000000,4043.04000000,23432.30025500,23432.30025500
2019-03-19,28239.81814500,28545.52650000,28113.55500000,28435.97569500,3987.83000000,4031.00000000,3970.00000000,4015.53000000,19893.74181500,19893.74181500
2019-03-18,28197.47077500,28588.01550000,27995.50639500,28239.67651500,3981.85000000,4037.00000000,3953.33000000,3987.81000000,22454.47801000,22454.47801000
2019-03-17,28368.34737000,28410.97800000,27971.99581500,28192.44291000,4005.98000000,4012.00000000,3950.01000000,3981.14000000,18814.25557700,18814.25557700
2019-03-16,27791.06349000,28729.50387000,27773.50137000,28368.34737000,3924.46000000,4056.98000000,3921.98000000,4005.98000000,28568.37612400,28568.37612400
2019-03-15,27455.82528000,27895.58643000,27420.98430000,27786.10644000,3877.12000000,3939.22000000,3872.20000000,3923.76000000,21740.06149800,21740.06149800
2019-03-14,27377.07900000,27759.48000000,26983.56004500,27455.82528000,3866.00000000,3920.00000000,3810.43000000,3877.12000000,27048.74853000,27048.74853000
2019-03-13,27495.26923500,27572.24514000,27192.96000000,27377.07900000,3882.69000000,3893.56000000,3840.00000000,3866.00000000,24461.00875700,24461.00875700
2019-03-12,27416.80621500,27654.67380000,27094.24389000,27495.55249500,3871.61000000,3905.20000000,3826.06000000,3882.73000000,26921.00862200,26921.00862200
2019-03-11,27731.08318500,27879.72387000,27122.14500000,27416.80621500,3915.99000000,3936.98000000,3830.00000000,3871.61000000,38066.88570500,38066.88570500
2019-03-10,27925.39954500,27925.39954500,27488.18773500,27736.96083000,3943.43000000,3943.43000000,3881.69000000,3916.82000000,23187.56141200,23187.56141200
2019-03-09,27369.14772000,28125.94762500,27297.41212500,27922.63776000,3864.88000000,3971.75000000,3854.75000000,3943.04000000,30979.74765300,30979.74765300
2019-03-08,27431.11084500,27844.45800000,26909.70000000,27369.21853500,3873.63000000,3932.00000000,3800.00000000,3864.89000000,34730.36659200,34730.36659200
2019-03-07,27347.61996000,27656.09010000,27195.79260000,27431.18166000,3861.84000000,3905.40000000,3840.40000000,3873.64000000,26455.25766100,26455.25766100
2019-03-06,27317.45277000,27667.42050000,27002.39683500,27347.61996000,3857.58000000,3907.00000000,3813.09000000,3861.84000000,24775.11883000,24775.11883000
2019-03-05,26315.56215000,27455.68365000,26226.68932500,27318.51499500,3716.10000000,3877.10000000,3703.55000000,3857.73000000,32962.53616200,32962.53616200
2019-03-04,26961.53658000,27122.14500000,25993.99123500,26309.89695000,3807.32000000,3830.00000000,3670.69000000,3715.30000000,34742.84166000,34742.84166000
2019-03-03,27051.11755500,27157.55250000,26777.41758000,26964.58162500,3819.97000000,3835.00000000,3781.32000000,3807.75000000,16718.16541000,16718.16541000
2019-03-02,27066.69685500,27202.23676500,26713.18837500,27050.83429500,3822.17000000,3841.31000000,3772.25000000,3819.93000000,19445.83835500,19445.83835500
2019-03-01,27010.68219000,27313.34550000,27001.83031500,27072.57450000,3814.26000000,3857.00000000,3813.01000000,3823.00000000,23174.57217000,23174.57217000
2019-02-28,27037.45026000,27532.87200000,26653.84540500,27006.64573500,3818.04000000,3888.00000000,3763.87000000,3813.69000000,32561.96104400,32561.96104400
2019-02-27,26975.62876500,27184.81627500,26039.87935500,27037.66270500,3809.31000000,3838.85000000,3677.17000000,3818.07000000,31500.99546600,31500.99546600
2019-02-26,27111.09786000,27203.65306500,26746.82550000,26975.06224500,3828.44000000,3841.51000000,3777.00000000,3809.23000000,28838.74803600,28838.74803600
2019-02-25,26510.02014000,27424.24179000,26484.81000000,27107.41548000,3743.56000000,3872.66000000,3740.00000000,3827.92000000,38102.96624500,38102.96624500
2019-02-24,29161.61700000,29728.13700000,26291.20179000,26510.02014000,4118.00000000,4198.00000000,3712.66000000,3743.56000000,62224.18689000,62224.18689000
2019-02-23,28056.90300000,29473.34463000,27852.60172500,29159.91744000,3962.00000000,4162.02000000,3933.15000000,4117.76000000,33657.94288300,33657.94288300
2019-02-22,27882.06076500,28241.02200000,27806.57197500,28056.90300000,3937.31000000,3988.00000000,3926.65000000,3962.00000000,23943.16375000,23943.16375000
2019-02-21,28111.71381000,28442.70312000,27625.14394500,27882.06076500,3969.74000000,4016.48000000,3901.03000000,3937.31000000,31103.88472800,31103.88472800
2019-02-20,27669.89902500,28233.79887000,27410.07879000,28111.71381000,3907.35000000,3986.98000000,3870.66000000,3969.74000000,36205.14085000,36205.14085000
2019-02-19,27599.08402500,28287.19338000,27306.26400000,27673.01488500,3897.35000000,3994.52000000,3856.00000000,3907.79000000,50207.17266700,50207.17266700
2019-02-18,25972.25103000,27794.88750000,25882.88250000,27607.93590000,3667.62000000,3925.00000000,3655.00000000,3898.60000000,64042.73049200,64042.73049200
2019-02-17,25615.34343000,26202.32896500,25524.55860000,25971.96777000,3617.22000000,3700.11000000,3604.40000000,3667.58000000,25690.22777900,25690.22777900
2019-02-16,25511.03293500,25834.72830000,25478.59966500,25623.77041500,3602.49000000,3648.20000000,3597.91000000,3618.41000000,19565.99275100,19565.99275100
2019-02-15,25426.62145500,25870.34824500,25305.38617500,25510.89130500,3590.57000000,3653.23000000,3573.45000000,3602.47000000,20777.87289900,20777.87289900
2019-02-14,25552.45971000,25680.35160000,25267.57096500,25426.55064000,3608.34000000,3626.40000000,3568.11000000,3590.56000000,21753.50126100,21753.50126100
2019-02-13,25716.53806500,25989.10500000,25434.97762500,25559.96610000,3631.51000000,3670.00000000,3591.75000000,3609.40000000,25773.99764800,25773.99764800
2019-02-12,25713.28057500,25972.10940000,25368.34071000,25716.18399000,3631.05000000,3667.60000000,3582.34000000,3631.46000000,29479.59823000,29479.59823000
2019-02-11,26058.14962500,26094.61935000,25603.37569500,25713.28057500,3679.75000000,3684.90000000,3615.53000000,3631.05000000,24954.61457100,24954.61457100
2019-02-10,25954.97217000,26095.25668500,25562.51544000,26060.34489000,3665.18000000,3684.99000000,3609.76000000,3680.06000000,23250.60263400,23250.60263400
2019-02-09,25920.20200500,26060.06163000,25671.35809500,25954.97217000,3660.27000000,3680.02000000,3625.13000000,3665.18000000,24759.83371900,24759.83371900
2019-02-08,24065.76960000,26439.34677000,23886.60765000,25911.49176000,3398.40000000,3733.58000000,3373.10000000,3659.04000000,47968.05801300,47968.05801300
2019-02-07,24126.67050000,24264.40567500,24006.28500000,24065.76960000,3407.00000000,3426.45000000,3390.00000000,3398.40000000,18665.53863800,18665.53863800
2019-02-06,24583.92295500,24662.88168000,23935.47000000,24115.12765500,3471.57000000,3482.72000000,3380.00000000,3405.37000000,35310.24484600,35310.24484600
2019-02-05,24524.79243000,24636.32605500,24420.05704500,24584.06458500,3463.22000000,3478.97000000,3448.43000000,3471.59000000,25264.41503000,25264.41503000
2019-02-04,24488.60596500,24678.17772000,24312.98476500,24524.79243000,3458.11000000,3484.88000000,3433.31000000,3463.22000000,23131.98110800,23131.98110800
2019-02-03,24814.00089000,24863.78383500,24261.21900000,24488.60596500,3504.06000000,3511.09000000,3426.00000000,3458.11000000,19867.33639000,19867.33639000
2019-02-02,24517.56930000,24972.20160000,24362.41363500,24819.02875500,3462.20000000,3526.40000000,3440.29000000,3504.77000000,17920.80200000,17920.80200000
2019-02-01,24318.57915000,24700.27200000,24085.59780000,24516.64870500,3434.10000000,3488.00000000,3401.20000000,3462.07000000,25260.47615900,25260.47615900
2019-01-31,24484.28625000,24708.76980000,24210.23220000,24318.57915000,3457.50000000,3489.20000000,3418.80000000,3434.10000000,29607.19025300,29607.19025300
2019-01-30,24148.19826000,24629.45700000,23985.74865000,24489.10167000,3410.04000000,3478.00000000,3387.10000000,3458.18000000,23968.26024300,23968.26024300
2019-01-29,24317.87100000,24384.79117500,23722.45848000,24155.27976000,3434.00000000,3443.45000000,3349.92000000,3411.04000000,29544.92897700,29544.92897700
2019-01-28,25139.67907500,25194.20662500,23937.38200500,24318.93322500,3550.05000000,3557.75000000,3380.27000000,3434.15000000,40405.11140100,40405.11140100
2019-01-27,25249.93803000,25344.68850000,24686.10900000,25145.27346000,3565.62000000,3579.00000000,3486.00000000,3550.84000000,22735.59816200,22735.59816200
2019-01-26,25257.51523500,25939.10961000,25103.91750000,25247.31787500,3566.69000000,3662.94000000,3545.00000000,3565.25000000,19476.53234400,19476.53234400
2019-01-25,25274.36920500,25402.40272500,24944.65456500,25247.60113500,3569.07000000,3587.15000000,3522.51000000,3565.29000000,17608.34667100,17608.34667100
2019-01-24,25160.35705500,25415.50350000,24992.17143000,25278.26403000,3552.97000000,3589.00000000,3529.22000000,3569.62000000,20826.25118000,20826.25118000
2019-01-23,25283.85841500,25549.91037000,24887.93175000,25159.29483000,3570.41000000,3607.98000000,3514.50000000,3552.82000000,24938.84269800,24938.84269800
2019-01-22,24975.60072000,25553.59275000,24323.89027500,25287.54079500,3526.88000000,3608.50000000,3434.85000000,3570.93000000,29336.44296700,29336.44296700
2019-01-21,25063.26969000,25206.67006500,24611.75325000,24975.74235000,3539.26000000,3559.51000000,3475.50000000,3526.90000000,19644.43683900,19644.43683900
2019-01-20,25959.00862500,26157.14899500,24608.21250000,25063.41132000,3665.75000000,3693.73000000,3475.00000000,3539.28000000,27901.93859800,27901.93859800
2019-01-19,25457.07190500,26343.18000000,25452.53974500,25955.82195000,3594.87000000,3720.00000000,3594.23000000,3665.30000000,22171.57812300,22171.57812300
2019-01-18,25587.72558000,25635.03000000,25250.85862500,25457.07190500,3613.32000000,3620.00000000,3565.75000000,3594.87000000,22713.44675500,22713.44675500
2019-01-17,25435.61496000,25739.12805000,25000.45678500,25608.19111500,3591.84000000,3634.70000000,3530.39000000,3616.21000000,29755.44083800,29755.44083800
2019-01-16,25160.99439000,25812.06750000,25093.36606500,25435.61496000,3553.06000000,3645.00000000,3543.51000000,3591.84000000,27480.17997700,27480.17997700
2019-01-15,25678.08552000,25836.28623000,24902.94453000,25160.99439000,3626.08000000,3648.42000000,3516.62000000,3553.06000000,34137.99745900,34137.99745900
2019-01-14,24626.34114000,26002.34740500,24551.70213000,25678.15633500,3477.56000000,3671.87000000,3467.02000000,3626.09000000,35235.21121500,35235.21121500
2019-01-13,25380.80415000,25572.00465000,24369.56595000,24621.03001500,3584.10000000,3611.10000000,3441.30000000,3476.81000000,26385.75745400,26385.75745400
2019-01-12,25502.67676500,25622.21248500,24997.69500000,25373.93509500,3601.31000000,3618.19000000,3530.00000000,3583.13000000,21999.92835400,21999.92835400
2019-01-11,25393.40922000,25904.12700000,24537.39750000,25502.67676500,3585.88000000,3658.00000000,3465.00000000,3601.31000000,38338.65473300,38338.65473300
2019-01-10,28085.65389000,28297.74481500,25068.51000000,25393.40922000,3966.06000000,3996.01000000,3540.00000000,3585.88000000,59402.22851000,59402.22851000
2019-01-09,28010.51917500,28374.22501500,27830.57826000,28089.83197500,3955.45000000,4006.81000000,3930.04000000,3966.65000000,28989.43951100,28989.43951100
2019-01-08,28161.42594000,28820.28870000,27639.09450000,28008.25309500,3976.76000000,4069.80000000,3903.00000000,3955.13000000,38901.42312200,38901.42312200
2019-01-07,28238.33103000,28452.75885000,27770.31469500,28152.14917500,3987.62000000,4017.90000000,3921.53000000,3975.45000000,31869.84626400,31869.84626400
2019-01-06,26705.18628000,28522.22836500,26484.81000000,28238.18940000,3771.12000000,4027.71000000,3740.00000000,3987.60000000,36553.80670900,36553.80670900
2019-01-05,26839.52233500,27199.97068500,26562.70650000,26704.05324000,3790.09000000,3840.99000000,3751.00000000,3770.96000000,30490.66775100,30490.66775100
2019-01-04,26677.42680000,27077.10666000,26226.83095500,26853.11881500,3767.20000000,3823.64000000,3703.57000000,3792.01000000,29519.55467100,29519.55467100
2019-01-03,27317.38195500,27353.99331000,26413.99500000,26674.45257000,3857.57000000,3862.74000000,3730.00000000,3766.78000000,29406.94835900,29406.94835900
2019-01-02,26884.56067500,27491.37441000,26558.81167500,27324.39264000,3796.45000000,3882.14000000,3750.45000000,3858.56000000,35156.46336900,35156.46336900
2019-01-01,26210.26024500,26981.64804000,25790.82300000,26889.44691000,3701.23000000,3810.16000000,3642.00000000,3797.14000000,23741.68703300,23741.68703300
2018-12-31,26931.79428000,26980.51500000,25708.18189500,26222.08635000,3803.12000000,3810.00000000,3630.33000000,3702.90000000,29991.77835000,29991.77835000
2018-12-30,26178.25186500,27642.63525000,25903.41885000,26923.22566500,3696.71000000,3903.50000000,3657.90000000,3801.91000000,33222.36926200,33222.36926200
2018-12-29,27185.87850000,27561.19800000,25989.10500000,26168.40858000,3839.00000000,3892.00000000,3670.00000000,3695.32000000,38874.37390300,38874.37390300
2018-12-28,25266.01303500,27527.56087500,25068.79326000,27187.71969000,3567.89000000,3887.25000000,3540.04000000,3839.26000000,45964.30498700,45964.30498700
2018-12-27,26752.06581000,27008.69937000,25033.10250000,25266.15466500,3777.74000000,3813.98000000,3535.00000000,3567.91000000,44097.39291200,44097.39291200
2018-12-26,26524.18314000,27172.77772500,25895.20431000,26752.06581000,3745.56000000,3837.15000000,3656.74000000,3777.74000000,42629.37581700,42629.37581700
2018-12-25,28397.59396500,28467.63000000,25822.05241500,26525.81188500,4010.11000000,4020.00000000,3646.41000000,3745.79000000,62725.62943200,62725.62943200
2018-12-24,27828.24136500,29728.13700000,27793.68364500,28382.72281500,3929.71000000,4198.00000000,3924.83000000,4008.01000000,64647.80912900,64647.80912900
2018-12-23,27964.20616500,28478.46469500,27405.40500000,27828.24136500,3948.91000000,4021.53000000,3870.00000000,3929.71000000,40117.53152900,40117.53152900
2018-12-22,27194.73037500,28177.28850000,26803.47750000,27964.20616500,3840.25000000,3979.00000000,3785.00000000,3948.91000000,42822.35087200,42822.35087200
2018-12-21,28693.24659000,29317.33918500,26654.76600000,27183.47079000,4051.86000000,4139.99000000,3764.00000000,3838.66000000,82343.85011200,82343.85011200
2018-12-20,25918.36081500,29175.78000000,25741.25250000,28677.38403000,3660.01000000,4120.00000000,3635.00000000,4049.62000000,101543.83598600,101543.83598600
2018-12-19,25868.71950000,27707.99749500,25653.08782500,25934.01093000,3653.00000000,3912.73000000,3622.55000000,3662.22000000,94137.34101400,94137.34101400
2018-12-18,24849.19594500,26049.93508500,24250.38430500,25868.57787000,3509.03000000,3678.59000000,3424.47000000,3652.98000000,61369.61525700,61369.61525700
2018-12-17,22867.72143000,25387.17750000,22774.10400000,24849.55002000,3229.22000000,3585.00000000,3216.00000000,3509.08000000,66761.75169700,66761.75169700
2018-12-16,22743.72436500,23326.46100000,22561.65900000,22863.82660500,3211.71000000,3294.00000000,3186.00000000,3228.67000000,24628.80853800,24628.80853800
2018-12-15,22839.18298500,23202.53475000,22351.05519000,22743.79518000,3225.19000000,3276.50000000,3156.26000000,3211.72000000,29796.04143600,29796.04143600
2018-12-14,23383.53789000,23619.56428500,22497.92550000,22831.95985500,3302.06000000,3335.39000000,3177.00000000,3224.17000000,44492.98380700,44492.98380700
2018-12-13,24405.53997000,24501.99000000,23053.82325000,23383.53789000,3446.38000000,3460.00000000,3255.50000000,3302.06000000,40040.91701300,40040.91701300
2018-12-12,23930.01724500,24728.59800000,23723.02500000,24395.76750000,3379.23000000,3492.00000000,3350.00000000,3445.00000000,33922.93128600,33922.93128600
2018-12-11,24317.94181500,24643.62000000,23541.17208000,23938.23178500,3434.01000000,3480.00000000,3324.32000000,3380.39000000,35920.86415400,35920.86415400
2018-12-10,25128.63193500,25564.21500000,23865.43396500,24309.93972000,3548.49000000,3610.00000000,3370.11000000,3432.88000000,40989.24455300,40989.24455300
2018-12-09,24157.54584000,25904.12700000,24034.89426000,25106.53765500,3411.36000000,3658.00000000,3394.04000000,3545.37000000,45956.89329600,45956.89329600
2018-12-08,24102.38095500,24749.84250000,22816.59300000,24154.50079500,3403.57000000,3495.00000000,3222.00000000,3410.93000000,55365.94994900,55365.94994900
2018-12-07,24847.21312500,25139.25418500,22835.00490000,24102.23932500,3508.75000000,3549.99000000,3224.60000000,3403.55000000,95145.45744200,95145.45744200
2018-12-06,26686.20786000,27617.77918500,24785.25000000,24847.21312500,3768.44000000,3899.99000000,3500.00000000,3508.75000000,68378.79694300,68378.79694300
2018-12-05,27978.86487000,28113.55500000,26520.21750000,26696.12196000,3950.98000000,3970.00000000,3745.00000000,3769.84000000,44004.79944800,44004.79944800
2018-12-04,27509.92794000,28927.92750000,26775.15150000,27983.53866000,3884.76000000,4085.00000000,3781.00000000,3951.64000000,48489.55161300,48489.55161300
2018-12-03,29462.93482500,29593.58850000,27100.90050000,27504.61681500,4160.55000000,4179.00000000,3827.00000000,3884.01000000,49094.36916300,49094.36916300
2018-12-02,29678.42487000,30542.43868500,29055.67776000,29466.19231500,4190.98000000,4312.99000000,4103.04000000,4161.01000000,38912.15479000,38912.15479000
2018-12-01,28618.25350500,30450.37918500,28064.05531500,29671.62663000,4041.27000000,4299.99000000,3963.01000000,4190.02000000,44840.07348100,44840.07348100
2018-11-30,30420.14118000,30743.34084000,27922.35450000,28618.60758000,4295.72000000,4341.36000000,3943.00000000,4041.32000000,67758.44628300,67758.44628300
2018-11-29,30181.77789000,31515.36597000,29215.79047500,30420.99096000,4262.06000000,4450.38000000,4125.65000000,4295.84000000,73980.19866900,73980.19866900
2018-11-28,27445.27384500,31119.43930500,27435.64300500,30201.53527500,3875.63000000,4394.47000000,3874.27000000,4264.85000000,91983.56794900,91983.56794900
2018-11-27,27366.10267500,27901.11000000,26124.50328000,27442.29961500,3864.45000000,3940.00000000,3689.12000000,3875.21000000,67480.60721200,67480.60721200
2018-11-26,28954.05823500,29784.78900000,26208.63150000,27350.16930000,4088.69000000,4206.00000000,3701.00000000,3862.20000000,94503.75076700,94503.75076700
2018-11-25,27856.35492000,29975.98950000,25866.31179000,28933.45107000,3933.68000000,4233.00000000,3652.66000000,4085.78000000,101693.97558800,101693.97558800
2018-11-24,31269.28384500,32057.95050000,27084.54223500,27847.57386000,4415.63000000,4527.00000000,3824.69000000,3932.44000000,61693.11100600,61693.11100600
2018-11-23,30952.52835000,31753.44600000,29904.74961000,31304.54971500,4370.90000000,4484.00000000,4222.94000000,4420.61000000,49371.92032200,49371.92032200
2018-11-22,33007.43802000,33437.21425500,30698.30250000,30946.15500000,4661.08000000,4721.77000000,4335.00000000,4370.00000000,34531.11914300,34531.11914300
