date,1a. open (USD),1b. open (USD),2a. high (USD),2b. high (USD),3a. low (USD),3b. low (USD),4a. close (USD),4b. close (USD),5. volume,6. market cap (USD)
26/09/2019,169.96,169.96,171.01,171.01,152.11,152.11,165.92,165.92,779942.1715,779942.1715
25/09/2019,165.72,165.72,174.85,174.85,161.88,161.88,169.96,169.96,879001.4621,879001.4621
24/09/2019,201.25,201.25,202.98,202.98,150.03,150.03,165.81,165.81,1478218.827,1478218.827
23/09/2019,211.2,211.2,211.68,211.68,198.65,198.65,201.29,201.29,392437.0708,392437.0708
22/09/2019,215.04,215.04,215.61,215.61,206.1,206.1,211.2,211.2,445388.9479,445388.9479
21/09/2019,218.01,218.01,221.5,221.5,213.2,213.2,215.05,215.05,417891.5242,417891.5242
20/09/2019,220.26,220.26,221.54,221.54,212.05,212.05,218.03,218.03,437804.1267,437804.1267
19/09/2019,210.27,210.27,223.94,223.94,202.3,202.3,220.24,220.24,844358.8216,844358.8216
18/09/2019,207.85,207.85,217.27,217.27,207.66,207.66,210.21,210.21,539028.5101,539028.5101
17/09/2019,197.23,197.23,215.13,215.13,195.74,195.74,207.84,207.84,715863.2262,715863.2262
16/09/2019,189.05,189.05,199.44,199.44,188.3,188.3,197.22,197.22,551006.8169,551006.8169
15/09/2019,188.14,188.14,190.45,190.45,185.76,185.76,189.03,189.03,288928.6083,288928.6083
14/09/2019,180.96,180.96,188.79,188.79,179.75,179.75,188.13,188.13,279371.8342,279371.8342
13/09/2019,180.71,180.71,181.38,181.38,177.54,177.54,180.95,180.95,264422.5406,264422.5406
12/09/2019,178.3,178.3,182.38,182.38,176.62,176.62,180.72,180.72,203543.1366,203543.1366
11/09/2019,179.87,179.87,182.8,182.8,173,173,178.28,178.28,278555.4671,278555.4671
10/09/2019,180.52,180.52,184.36,184.36,177,177,179.81,179.81,238387.51,238387.51
09/09/2019,181.18,181.18,185.38,185.38,176.01,176.01,180.54,180.54,273729.9487,273729.9487
08/09/2019,177.58,177.58,184.18,184.18,176.13,176.13,181.19,181.19,290083.475,290083.475
07/09/2019,169.11,169.11,180.8,180.8,168.3,168.3,177.62,177.62,253831.2317,253831.2317
06/09/2019,173.74,173.74,177.87,177.87,165,165,169.08,169.08,315822.3798,315822.3798
05/09/2019,174.7,174.7,176.19,176.19,168.1,168.1,173.75,173.75,232753.836,232753.836
04/09/2019,178.79,178.79,180.14,180.14,173,173,174.72,174.72,286226.2517,286226.2517
03/09/2019,178,178,183,183,174.09,174.09,178.75,178.75,327857.8545,327857.8545
02/09/2019,170.73,170.73,181,181,170.02,170.02,178.05,178.05,294627.3125,294627.3125
01/09/2019,171.52,171.52,173.42,173.42,167.61,167.61,170.74,170.74,191140.5237,191140.5237
31/08/2019,168.48,168.48,174.98,174.98,165.63,165.63,171.57,171.57,194999.1958,194999.1958
30/08/2019,169.03,169.03,170.77,170.77,165.55,165.55,168.5,168.5,238616.6887,238616.6887
29/08/2019,173.03,173.03,173.5,173.5,163.61,163.61,169.01,169.01,295241.216,295241.216
28/08/2019,187.3,187.3,188.25,188.25,166.48,166.48,173.03,173.03,334480.6176,334480.6176
27/08/2019,188.61,188.61,189.49,189.49,184.75,184.75,187.24,187.24,157898.563,157898.563
26/08/2019,186.54,186.54,193.7,193.7,186,186,188.67,188.67,254397.7947,254397.7947
25/08/2019,190.6,190.6,192.4,192.4,182.8,182.8,186.54,186.54,169862.9152,169862.9152
24/08/2019,194.02,194.02,194.09,194.09,185.63,185.63,190.6,190.6,167806.3429,167806.3429
23/08/2019,190.36,190.36,196.19,196.19,188.16,188.16,194.02,194.02,192548.5155,192548.5155
22/08/2019,187.45,187.45,195.14,195.14,182.8,182.8,190.35,190.35,245575.9877,245575.9877
21/08/2019,196.55,196.55,197.2,197.2,179.53,179.53,187.45,187.45,284973.6419,284973.6419
20/08/2019,202.24,202.24,202.75,202.75,194.45,194.45,196.6,196.6,189297.7549,189297.7549
19/08/2019,194.32,194.32,203.59,203.59,192.7,192.7,202.28,202.28,239541.5978,239541.5978
18/08/2019,185.67,185.67,197.91,197.91,183.35,183.35,194.33,194.33,175363.5062,175363.5062
17/08/2019,184.83,184.83,187,187,181.83,181.83,185.59,185.59,138799.6151,138799.6151
16/08/2019,187.98,187.98,188.39,188.39,178.04,178.04,184.88,184.88,282177.0158,282177.0158
15/08/2019,187.08,187.08,189.95,189.95,181.23,181.23,188.03,188.03,237953.0943,237953.0943
14/08/2019,209.31,209.31,209.9,209.9,183.49,183.49,187.1,187.1,325228.9893,325228.9893
13/08/2019,211.58,211.58,214.3,214.3,204,204,209.3,209.3,166922.482,166922.482
12/08/2019,216.41,216.41,216.81,216.81,209.75,209.75,211.41,211.41,122760.9462,122760.9462
11/08/2019,206.48,206.48,216.94,216.94,206.14,206.14,216.42,216.42,188474.0905,188474.0905
10/08/2019,210.52,210.52,215,215,202.6,202.6,206.48,206.48,252614.0239,252614.0239
09/08/2019,221.38,221.38,221.79,221.79,207.3,207.3,210.53,210.53,232062.1276,232062.1276
08/08/2019,226.11,226.11,228.5,228.5,215.51,215.51,221.39,221.39,236886.3542,236886.3542
07/08/2019,226.31,226.31,231.25,231.25,220.95,220.95,226.1,226.1,279104.7037,279104.7037
06/08/2019,233.53,233.53,239.15,239.15,223.03,223.03,226.28,226.28,341279.0816,341279.0816
05/08/2019,221.79,221.79,236.25,236.25,221.79,221.79,233.54,233.54,307956.2721,307956.2721
04/08/2019,222.14,222.14,223.34,223.34,216.9,216.9,221.79,221.79,135622.0258,135622.0258
03/08/2019,217.69,217.69,224.51,224.51,216.62,216.62,222.14,222.14,181591.953,181591.953
02/08/2019,216.8,216.8,222.18,222.18,214.31,214.31,217.61,217.61,206867.0304,206867.0304
01/08/2019,218.42,218.42,219.39,219.39,210.54,210.54,216.84,216.84,186806.1884,186806.1884
31/07/2019,209.57,209.57,218.79,218.79,209.2,209.2,218.42,218.42,207213.5566,207213.5566
30/07/2019,210.84,210.84,214.36,214.36,204.4,204.4,209.58,209.58,222683.7939,222683.7939
29/07/2019,211.58,211.58,215.83,215.83,206.59,206.59,210.89,210.89,226941.28,226941.28
28/07/2019,207.3,207.3,213.52,213.52,198.24,198.24,211.62,211.62,218801.1669,218801.1669
27/07/2019,218.81,218.81,223.3,223.3,203,203,207.3,207.3,301209.4111,301209.4111
26/07/2019,219.14,219.14,220,220,212.71,212.71,218.81,218.81,197781.9865,197781.9865
25/07/2019,216.31,216.31,225.12,225.12,215.23,215.23,219.14,219.14,280370.2963,280370.2963
24/07/2019,212.55,212.55,218.28,218.28,202,202,216.31,216.31,331162.6484,331162.6484
23/07/2019,217.59,217.59,219.55,219.55,208.36,208.36,212.48,212.48,317876.4824,317876.4824
22/07/2019,225.49,225.49,228.34,228.34,212.25,212.25,217.51,217.51,271310.4045,271310.4045
21/07/2019,228.25,228.25,229.66,229.66,216.99,216.99,225.38,225.38,270046.1519,270046.1519
20/07/2019,220.84,220.84,235.09,235.09,219.78,219.78,228.2,228.2,325393.9723,325393.9723
19/07/2019,225.75,225.75,226.23,226.23,212.52,212.52,220.73,220.73,371622.2187,371622.2187
18/07/2019,210.8,210.8,229.65,229.65,205.71,205.71,225.73,225.73,609081.4909,609081.4909
17/07/2019,198.94,198.94,219.86,219.86,191.84,191.84,210.81,210.81,694854.1013,694854.1013
16/07/2019,228.2,228.2,234.5,234.5,192.25,192.25,198.88,198.88,715604.832,715604.832
15/07/2019,225.83,225.83,235.58,235.58,203.08,203.08,228.2,228.2,715991.2069,715991.2069
14/07/2019,268.8,268.8,269.74,269.74,222.81,222.81,225.85,225.85,540052.5842,540052.5842
13/07/2019,274.53,274.53,275.04,275.04,262.2,262.2,268.79,268.79,205959.2685,205959.2685
12/07/2019,268.67,268.67,278.99,278.99,266.21,266.21,274.62,274.62,266734.5421,266734.5421
11/07/2019,289.23,289.23,289.23,289.23,262.12,262.12,268.63,268.63,501592.7521,501592.7521
10/07/2019,307.46,307.46,314.18,314.18,281.04,281.04,289.23,289.23,457080.9406,457080.9406
09/07/2019,311.96,311.96,318.19,318.19,302.69,302.69,307.46,307.46,309447.3493,309447.3493
08/07/2019,304.72,304.72,313.74,313.74,300.78,300.78,311.97,311.97,289607.3418,289607.3418
07/07/2019,288.29,288.29,309.69,309.69,284.25,284.25,304.72,304.72,246111.366,246111.366
06/07/2019,287.32,287.32,296.71,296.71,285.28,285.28,288.29,288.29,196064.6471,196064.6471
05/07/2019,282.86,282.86,294.89,294.89,280.78,280.78,287.47,287.47,261139.2834,261139.2834
04/07/2019,301.11,301.11,302.74,302.74,280.53,280.53,282.73,282.73,270791.3688,270791.3688
03/07/2019,291.47,291.47,302.89,302.89,285,285,301.14,301.14,370521.9664,370521.9664
02/07/2019,295.03,295.03,297.57,297.57,272.65,272.65,291.48,291.48,493772.9658,493772.9658
01/07/2019,292.89,292.89,303.49,303.49,280.13,280.13,295.07,295.07,489769.2742,489769.2742
30/06/2019,317.64,317.64,323.5,323.5,290.12,290.12,292.7,292.7,489028.5684,489028.5684
29/06/2019,310.95,310.95,324.74,324.74,295.18,295.18,317.62,317.62,425555.1626,425555.1626
28/06/2019,298.35,298.35,313.58,313.58,295.22,295.22,311.05,311.05,529174.4772,529174.4772
27/06/2019,339.53,339.53,347,347,280.01,280.01,298.35,298.35,1016826.449,1016826.449
26/06/2019,318.29,318.29,366.8,366.8,315.57,315.57,339.39,339.39,1008551.287,1008551.287
25/06/2019,311.65,311.65,318.99,318.99,307,307,318.26,318.26,345559.6505,345559.6505
24/06/2019,308.42,308.42,314.41,314.41,298,298,311.64,311.64,352791.2696,352791.2696
23/06/2019,310.7,310.7,321.7,321.7,305.58,305.58,308.52,308.52,418812.0275,418812.0275
22/06/2019,294.25,294.25,314.39,314.39,289.69,289.69,310.79,310.79,726254.6706,726254.6706
21/06/2019,271.27,271.27,295.94,295.94,271.22,271.22,294.35,294.35,519818.0691,519818.0691
20/06/2019,268.16,268.16,273.63,273.63,265.71,265.71,271.22,271.22,200717.7737,200717.7737
19/06/2019,264.68,264.68,270,270,263.59,263.59,268.14,268.14,208375.6838,208375.6838
18/06/2019,273.14,273.14,273.58,273.58,261.45,261.45,264.66,264.66,319941.5516,319941.5516
17/06/2019,267.73,267.73,276,276,266.81,266.81,273.16,273.16,339277.6671,339277.6671
16/06/2019,267.78,267.78,277.06,277.06,263.31,263.31,267.73,267.73,458176.5424,458176.5424
15/06/2019,262.48,262.48,272.27,272.27,260.61,260.61,267.82,267.82,286594.9803,286594.9803
14/06/2019,254.67,254.67,264.26,264.26,251.75,251.75,262.47,262.47,327383.2824,327383.2824
13/06/2019,261.13,261.13,262.98,262.98,253.69,253.69,254.67,254.67,291757.2164,291757.2164
12/06/2019,244.36,244.36,261.87,261.87,242.2,242.2,261.15,261.15,336499.3016,336499.3016
11/06/2019,246.61,246.61,247.8,247.8,236.49,236.49,244.29,244.29,237508.428,237508.428
10/06/2019,231.02,231.02,247.45,247.45,227.03,227.03,246.51,246.51,314662.5264,314662.5264
09/06/2019,243.33,243.33,244.53,244.53,226.56,226.56,230.98,230.98,316931.8564,316931.8564
08/06/2019,248.78,248.78,250.53,250.53,240.37,240.37,243.25,243.25,188448.2775,188448.2775
07/06/2019,248.77,248.77,253.28,253.28,243.46,243.46,248.77,248.77,353378.6568,353378.6568
06/06/2019,245.62,245.62,250.66,250.66,235.01,235.01,248.76,248.76,297579.1473,297579.1473
05/06/2019,241.46,241.46,250.41,250.41,237.37,237.37,245.63,245.63,335953.3793,335953.3793
04/06/2019,250.02,250.02,251.67,251.67,234.39,234.39,241.39,241.39,633822.7125,633822.7125
03/06/2019,268.87,268.87,270,270,248,248,249.91,249.91,397360.6528,397360.6528
02/06/2019,264.33,264.33,273.2,273.2,263.2,263.2,268.88,268.88,301536.1506,301536.1506
01/06/2019,267.9,267.9,275.5,275.5,260.68,260.68,264.33,264.33,455676.9861,455676.9861
31/05/2019,254.59,254.59,268.72,268.72,245.21,245.21,267.9,267.9,602153.8724,602153.8724
30/05/2019,268.92,268.92,288.62,288.62,240.14,240.14,254.56,254.56,1066279.494,1066279.494
29/05/2019,271.08,271.08,274.04,274.04,260.05,260.05,268.83,268.83,383412.4577,383412.4577
28/05/2019,270.7,270.7,275.95,275.95,264.45,264.45,271.03,271.03,409443.6936,409443.6936
27/05/2019,264.35,264.35,279.59,279.59,260,260,270.53,270.53,635463.502,635463.502
26/05/2019,250.17,250.17,269.4,269.4,245.11,245.11,264.45,264.45,450090.2232,450090.2232
25/05/2019,248.84,248.84,257.33,257.33,247.22,247.22,250.22,250.22,332544.3873,332544.3873
24/05/2019,244.63,244.63,254.35,254.35,241.54,241.54,248.87,248.87,447066.926,447066.926
23/05/2019,243.68,243.68,247.34,247.34,231.1,231.1,244.56,244.56,600193.8937,600193.8937
22/05/2019,253.35,253.35,260.18,260.18,239.63,239.63,243.64,243.64,592848.9561,592848.9561
21/05/2019,250.48,250.48,262,262,246.06,246.06,253.43,253.43,580249.6975,580249.6975
20/05/2019,259.37,259.37,259.49,259.49,238,238,250.37,250.37,666889.8224,666889.8224
19/05/2019,233.57,233.57,264,264,231.77,231.77,259.51,259.51,823859.0634,823859.0634
18/05/2019,244.31,244.31,248,248,230.62,230.62,233.6,233.6,673218.0998,673218.0998
17/05/2019,264.35,264.35,268.74,268.74,223.43,223.43,244.3,244.3,1529892.569,1529892.569
16/05/2019,248.06,248.06,279.76,279.76,241.76,241.76,264.25,264.25,1733360.894,1733360.894
15/05/2019,216.4,216.4,250.27,250.27,216.21,216.21,248.1,248.1,574697.2993,574697.2993
14/05/2019,195.83,195.83,219.81,219.81,194.19,194.19,216.4,216.4,864211.006,864211.006
13/05/2019,188.07,188.07,206.87,206.87,185.32,185.32,195.84,195.84,669265.4652,669265.4652
12/05/2019,190.2,190.2,204.32,204.32,181,181,188.11,188.11,823372.2815,823372.2815
11/05/2019,172.92,172.92,205.23,205.23,172.92,172.92,190.2,190.2,885292.3839,885292.3839
10/05/2019,170.96,170.96,176.7,176.7,168.46,168.46,172.91,172.91,425543.7402,425543.7402
09/05/2019,170.88,170.88,173.88,173.88,166.57,166.57,170.9,170.9,284663.9946,284663.9946
08/05/2019,169.07,169.07,173.17,173.17,164.8,164.8,170.85,170.85,296410.761,296410.761
07/05/2019,172.98,172.98,182.76,182.76,167.89,167.89,169.18,169.18,732496.8786,732496.8786
06/05/2019,163.05,163.05,178.05,178.05,157.55,157.55,173,173,506528.1428,506528.1428
05/05/2019,163.71,163.71,165.36,165.36,159.18,159.18,163.05,163.05,176029.1045,176029.1045
04/05/2019,168.1,168.1,171.3,171.3,159.76,159.76,163.7,163.7,312928.5835,312928.5835
03/05/2019,161.82,161.82,170.86,170.86,160.99,160.99,168.06,168.06,416357.5212,416357.5212
02/05/2019,160.2,160.2,163.48,163.48,158.5,158.5,161.81,161.81,289519.0203,289519.0203
01/05/2019,161.85,161.85,163.88,163.88,158.36,158.36,160.19,160.19,192517.6276,192517.6276
30/04/2019,155.14,155.14,162.89,162.89,155.11,155.11,161.83,161.83,305056.2465,305056.2465
29/04/2019,157.86,157.86,159.05,159.05,152,152,155.11,155.11,243591.949,243591.949
28/04/2019,159.32,159.32,160.24,160.24,156.92,156.92,157.85,157.85,152976.3018,152976.3018
27/04/2019,157.93,157.93,166.24,166.24,156.35,156.35,159.31,159.31,215918.6384,215918.6384
26/04/2019,154.7,154.7,162.56,162.56,151.4,151.4,157.95,157.95,500355.8628,500355.8628
25/04/2019,164.78,164.78,165.49,165.49,150.35,150.35,154.72,154.72,422657.0324,422657.0324
24/04/2019,169.15,169.15,169.87,169.87,159.26,159.26,164.78,164.78,426497.0415,426497.0415
23/04/2019,170.52,170.52,175.83,175.83,167.78,167.78,169.16,169.16,363523.3453,363523.3453
22/04/2019,168.59,168.59,172.3,172.3,167,167,170.52,170.52,269868.3988,269868.3988
21/04/2019,172.89,172.89,173.48,173.48,164.82,164.82,168.59,168.59,283450.4394,283450.4394
20/04/2019,172.66,172.66,176.97,176.97,169.87,169.87,172.88,172.88,253596.4841,253596.4841
19/04/2019,173.34,173.34,173.55,173.55,168.59,168.59,172.64,172.64,320541.7217,320541.7217
18/04/2019,165.75,165.75,175.2,175.2,165.04,165.04,173.33,173.33,396118.9441,396118.9441
17/04/2019,165.41,165.41,167.28,167.28,163.78,163.78,165.75,165.75,227841.5498,227841.5498
16/04/2019,159.91,159.91,166.73,166.73,159.41,159.41,165.37,165.37,240370.5044,240370.5044
15/04/2019,167.21,167.21,168.81,168.81,155.7,155.7,159.95,159.95,351548.9079,351548.9079
14/04/2019,162.99,162.99,168.11,168.11,161.2,161.2,167.23,167.23,186977.6621,186977.6621
13/04/2019,163.2,163.2,165.37,165.37,160.74,160.74,162.99,162.99,179237.7457,179237.7457
12/04/2019,164.06,164.06,166.5,166.5,158.11,158.11,163.19,163.19,316337.8782,316337.8782
11/04/2019,177.12,177.12,177.48,177.48,158.27,158.27,164.07,164.07,661305.3032,661305.3032
10/04/2019,174.58,174.58,183.77,183.77,168,168,177.12,177.12,523943.205,523943.205
09/04/2019,178.71,178.71,179.17,179.17,171.05,171.05,174.6,174.6,431986.3611,431986.3611
08/04/2019,174.29,174.29,185.87,185.87,170.9,170.9,178.72,178.72,873410.0729,873410.0729
07/04/2019,165.56,165.56,175.43,175.43,164.06,164.06,174.21,174.21,465507.525,465507.525
06/04/2019,164.84,164.84,172.77,172.77,159.2,159.2,165.5,165.5,528168.333,528168.333
05/04/2019,157.33,157.33,167.83,167.83,155.94,155.94,164.77,164.77,516070.3455,516070.3455
04/04/2019,159.96,159.96,164,164,152.8,152.8,157.36,157.36,686080.9525,686080.9525
03/04/2019,163.26,163.26,177.81,177.81,149.23,149.23,159.96,159.96,1345344.538,1345344.538
02/04/2019,141.24,141.24,165.6,165.6,141,141,163.31,163.31,906868.8586,906868.8586
01/04/2019,141.41,141.41,143.08,143.08,139.57,139.57,141.24,141.24,234310.1916,234310.1916
31/03/2019,142.44,142.44,142.5,142.5,140.42,140.42,141.38,141.38,142469.2117,142469.2117
30/03/2019,143.25,143.25,145.89,145.89,140.06,140.06,142.46,142.46,254798.7007,254798.7007
29/03/2019,137.85,137.85,143.6,143.6,137.62,137.62,143.25,143.25,235853.0454,235853.0454
28/03/2019,139.46,139.46,139.57,139.57,137.3,137.3,137.86,137.86,163185.6991,163185.6991
27/03/2019,134.14,134.14,140.14,140.14,133.84,133.84,139.45,139.45,317167.4533,317167.4533
26/03/2019,133.97,133.97,134.74,134.74,132.27,132.27,134.18,134.18,183139.1143,183139.1143
25/03/2019,136.12,136.12,136.83,136.83,131.6,131.6,133.98,133.98,230880.285,230880.285
24/03/2019,137.28,137.28,137.37,137.37,134.75,134.75,136.09,136.09,198490.4512,198490.4512
23/03/2019,135.92,135.92,138.21,138.21,135.6,135.6,137.28,137.28,174710.4306,174710.4306
22/03/2019,134.85,134.85,137.2,137.2,134.29,134.29,135.98,135.98,186119.7475,186119.7475
21/03/2019,139.04,139.04,139.55,139.55,131.21,131.21,134.85,134.85,312531.3937,312531.3937
20/03/2019,138.56,138.56,139.66,139.66,136.01,136.01,139.01,139.01,222883.5175,222883.5175
19/03/2019,137.62,137.62,139.38,139.38,136.97,136.97,138.55,138.55,218577.4521,218577.4521
18/03/2019,138.67,138.67,142.01,142.01,136.1,136.1,137.59,137.59,281718.962,281718.962
17/03/2019,140.94,140.94,141.07,141.07,137.2,137.2,138.67,138.67,252697.0815,252697.0815
16/03/2019,136.6,136.6,144.47,144.47,136.51,136.51,140.92,140.92,474664.102,474664.102
15/03/2019,132.24,132.24,137.62,137.62,132.18,132.18,136.56,136.56,295832.2656,295832.2656
14/03/2019,131.69,131.69,135.11,135.11,128.52,128.52,132.2,132.2,258413.8187,258413.8187
13/03/2019,133.62,133.62,133.65,133.65,130.58,130.58,131.65,131.65,209456.0985,209456.0985
12/03/2019,132.67,132.67,135.3,135.3,130.77,130.77,133.57,133.57,194905.9684,194905.9684
11/03/2019,135.37,135.37,136.15,136.15,131,131,132.67,132.67,264587.0068,264587.0068
10/03/2019,137.27,137.27,137.5,137.5,134,134,135.37,135.37,203965.1682,203965.1682
09/03/2019,133.51,133.51,138.65,138.65,132.93,132.93,137.27,137.27,279861.1205,279861.1205
08/03/2019,136.82,136.82,139.34,139.34,130.62,130.62,133.52,133.52,330283.5823,330283.5823
07/03/2019,137.37,137.37,140.2,140.2,135.2,135.2,136.81,136.81,307336.4931,307336.4931
06/03/2019,136.71,136.71,140.29,140.29,133.33,133.33,137.4,137.4,428826.8742,428826.8742
05/03/2019,125.68,125.68,137.84,137.84,125.19,125.19,136.72,136.72,512631.2318,512631.2318
04/03/2019,130.6,130.6,131.11,131.11,122.6,122.6,125.65,125.65,403947.7945,403947.7945
03/03/2019,132.54,132.54,134.6,134.6,128.01,128.01,130.6,130.6,222453.2859,222453.2859
02/03/2019,135.32,135.32,136.12,136.12,130.03,130.03,132.56,132.56,297005.2809,297005.2809
01/03/2019,135.32,135.32,137.95,137.95,134.9,134.9,135.32,135.32,302632.0283,302632.0283
28/02/2019,135.03,135.03,139,139,132.1,132.1,135.34,135.34,579327.3175,579327.3175
27/02/2019,136.22,136.22,140.29,140.29,126.84,126.84,135.02,135.02,567202.6104,567202.6104
26/02/2019,137.88,137.88,138.41,138.41,133.72,133.72,136.22,136.22,432944.1703,432944.1703
25/02/2019,132.1,132.1,141.55,141.55,131.89,131.89,137.87,137.87,801147.0954,801147.0954
24/02/2019,157.75,157.75,166,166,131.7,131.7,132.1,132.1,1260506.807,1260506.807
23/02/2019,147.4,147.4,159.6,159.6,145.78,145.78,157.79,157.79,588183.729,588183.729
22/02/2019,145.68,145.68,148.85,148.85,143.85,143.85,147.36,147.36,366251.1854,366251.1854
21/02/2019,148.42,148.42,149.61,149.61,142.7,142.7,145.69,145.69,447364.4087,447364.4087
20/02/2019,143.45,143.45,149.52,149.52,139.6,139.6,148.44,148.44,614303.6101,614303.6101
19/02/2019,145.69,145.69,150,150,142.36,142.36,143.44,143.44,747968.9045,747968.9045
18/02/2019,133.77,133.77,148.3,148.3,132.42,132.42,145.69,145.69,1079830.15,1079830.15
17/02/2019,122.67,122.67,135.61,135.61,122.43,122.43,133.75,133.75,614788.6008,614788.6008
16/02/2019,121.66,121.66,124.99,124.99,121.54,121.54,122.67,122.67,215320.7013,215320.7013
15/02/2019,120.47,120.47,124.25,124.25,120.19,120.19,121.67,121.67,255296.0814,255296.0814
14/02/2019,121.86,121.86,124.5,124.5,120.1,120.1,120.42,120.42,297205.7874,297205.7874
13/02/2019,122.4,122.4,126.47,126.47,120.7,120.7,121.86,121.86,317827.3196,317827.3196
12/02/2019,120.88,120.88,123.89,123.89,118.18,118.18,122.41,122.41,343765.6699,343765.6699
11/02/2019,125.12,125.12,125.28,125.28,119.24,119.24,120.89,120.89,389405.304,389405.304
10/02/2019,119.19,119.19,126.49,126.49,115.81,115.81,125.12,125.12,385819.0962,385819.0962
09/02/2019,119.32,119.32,121.99,121.99,117.64,117.64,119.19,119.19,328067.9574,328067.9574
08/02/2019,104.48,104.48,123,123,103.41,103.41,119.25,119.25,589950.6493,589950.6493
07/02/2019,104.49,104.49,106.18,106.18,103.82,103.82,104.48,104.48,147942.0768,147942.0768
06/02/2019,107.28,107.28,107.83,107.83,101.21,101.21,104.5,104.5,337204.3025,337204.3025
05/02/2019,107.65,107.65,108.18,108.18,106.47,106.47,107.27,107.27,159730.1886,159730.1886
04/02/2019,107.33,107.33,109.3,109.3,106.57,106.57,107.68,107.68,160850.1029,160850.1029
03/02/2019,110.41,110.41,111.11,111.11,105.82,105.82,107.36,107.36,227211.5406,227211.5406
02/02/2019,106.71,106.71,111.15,111.15,106.07,106.07,110.42,110.42,186908.7573,186908.7573
01/02/2019,106.47,106.47,108.35,108.35,103.77,103.77,106.73,106.73,243149.8844,243149.8844
31/01/2019,108.29,108.29,110.61,110.61,105.46,105.46,106.44,106.44,290679.6194,290679.6194
30/01/2019,104.41,104.41,109.8,109.8,103.45,103.45,108.29,108.29,330968.1927,330968.1927
29/01/2019,105.49,105.49,106.61,106.61,102.22,102.22,104.45,104.45,319768.9135,319768.9135
28/01/2019,112.04,112.04,112.87,112.87,100.91,100.91,105.5,105.5,566205.7829,566205.7829
27/01/2019,115.32,115.32,116.15,116.15,111.04,111.04,112.05,112.05,247369.6056,247369.6056
26/01/2019,115.13,115.13,118,118,115,115,115.34,115.34,146216.8282,146216.8282
25/01/2019,116.4,116.4,117.5,117.5,114.3,114.3,115.11,115.11,198617.0811,198617.0811
24/01/2019,116.4,116.4,117.15,117.15,113.61,113.61,116.39,116.39,216242.2983,216242.2983
23/01/2019,117.8,117.8,118.95,118.95,114.8,114.8,116.44,116.44,230247.6158,230247.6158
22/01/2019,115.62,115.62,119.49,119.49,111.39,111.39,117.81,117.81,359542.6387,359542.6387
21/01/2019,117.56,117.56,118.5,118.5,113.61,113.61,115.63,115.63,303632.9346,303632.9346
20/01/2019,122.61,122.61,123.32,123.32,115.68,115.68,117.47,117.47,451792.8535,451792.8535
19/01/2019,119.16,119.16,125.29,125.29,119.14,119.14,122.6,122.6,323303.793,323303.793
18/01/2019,121.56,121.56,121.98,121.98,117.66,117.66,119.17,119.17,235646.684,235646.684
17/01/2019,121.49,121.49,122.99,122.99,116.8,116.8,121.54,121.54,447535.2272,447535.2272
16/01/2019,118.93,118.93,126.88,126.88,118.52,118.52,121.48,121.48,513486.6547,513486.6547
15/01/2019,126.95,126.95,129.4,129.4,116,116,118.95,118.95,649020.5297,649020.5297
14/01/2019,114.17,114.17,130.05,130.05,113.94,113.94,126.95,126.95,546420.4085,546420.4085
13/01/2019,123.35,123.35,124.25,124.25,111.87,111.87,114.16,114.16,422561.9678,422561.9678
12/01/2019,124.67,124.67,126.19,126.19,122,122,123.35,123.35,300262.134,300262.134
11/01/2019,124.96,124.96,127.36,127.36,120.08,120.08,124.65,124.65,545293.9837,545293.9837
10/01/2019,148.11,148.11,149.45,149.45,121,121,124.95,124.95,871751.7504,871751.7504
09/01/2019,147.62,147.62,151.5,151.5,146.77,146.77,148.1,148.1,299443.563,299443.563
08/01/2019,149.29,149.29,151.65,151.65,145.2,145.2,147.6,147.6,441661.0678,441661.0678
07/01/2019,153.89,153.89,155.48,155.48,147.86,147.86,149.34,149.34,424765.3026,424765.3026
06/01/2019,152.83,152.83,157.4,157.4,147.51,147.51,153.86,153.86,627908.4737,627908.4737
05/01/2019,152.08,152.08,159.26,159.26,151.2,151.2,152.83,152.83,773169.1374,773169.1374
04/01/2019,146.3,146.3,154.8,154.8,143.54,143.54,151.97,151.97,805248.9382,805248.9382
03/01/2019,152.01,152.01,153.64,153.64,143.11,143.11,146.3,146.3,708091.3171,708091.3171
02/01/2019,139.1,139.1,155.37,155.37,137.76,137.76,152.01,152.01,941486.3152,941486.3152
01/01/2019,131.45,131.45,140.67,140.67,130,130,139.1,139.1,401776.888,401776.888
31/12/2018,137.81,137.81,138.66,138.66,128.7,128.7,131.45,131.45,484604.8396,484604.8396
30/12/2018,133,133,139,139,127.03,127.03,137.77,137.77,704259.4161,704259.4161
29/12/2018,135.3,135.3,145.42,145.42,128.5,128.5,132.89,132.89,1006654.498,1006654.498
28/12/2018,113.75,113.75,136.66,136.66,111.87,111.87,135.3,135.3,894454.1905,894454.1905
27/12/2018,129.35,129.35,131.09,131.09,111.22,111.22,113.8,113.8,752177.9011,752177.9011
26/12/2018,127.61,127.61,135.32,135.32,122.51,122.51,129.35,129.35,794834.056,794834.056
25/12/2018,138.01,138.01,139.26,139.26,119.68,119.68,127.6,127.6,1076164.128,1076164.128
24/12/2018,129.03,129.03,157.67,157.67,128.8,128.8,138.03,138.03,1319609.817,1319609.817
