date,1a. open (USD),1b. open (USD),2a. high (USD),2b. high (USD),3a. low (USD),3b. low (USD),4a. close (USD),4b. close (USD),5. volume,6. market cap (USD)
19/06/2020,0.07058,0.07058,0.07095,0.07095,0.06844,0.06844,0.06959,0.06959,63066022.6,63066022.6
18/06/2020,0.07181,0.07181,0.07219,0.07219,0.06928,0.06928,0.07058,0.07058,55822289.3,55822289.3
17/06/2020,0.07137,0.07137,0.0742,0.0742,0.06941,0.06941,0.07187,0.07187,102062520.9,102062520.9
16/06/2020,0.071,0.071,0.07205,0.07205,0.06963,0.06963,0.07136,0.07136,60851353.7,60851353.7
15/06/2020,0.0707,0.0707,0.07173,0.07173,0.06562,0.06562,0.07098,0.07098,134169312.2,134169312.2
14/06/2020,0.07408,0.07408,0.07412,0.07412,0.07024,0.07024,0.07077,0.07077,51258476.4,51258476.4
13/06/2020,0.07282,0.07282,0.07433,0.07433,0.07163,0.07163,0.07409,0.07409,49481480.1,49481480.1
12/06/2020,0.07109,0.07109,0.07482,0.07482,0.07051,0.07051,0.07282,0.07282,78290517.3,78290517.3
11/06/2020,0.07886,0.07886,0.07928,0.07928,0.06846,0.06846,0.07107,0.07107,184525146.4,184525146.4
10/06/2020,0.07814,0.07814,0.07923,0.07923,0.07766,0.07766,0.07885,0.07885,82146262.2,82146262.2
09/06/2020,0.08007,0.08007,0.08032,0.08032,0.07712,0.07712,0.07817,0.07817,102616782.1,102616782.1
08/06/2020,0.07881,0.07881,0.08037,0.08037,0.07799,0.07799,0.08006,0.08006,78942219,78942219
07/06/2020,0.07968,0.07968,0.08074,0.08074,0.07545,0.07545,0.0788,0.0788,118708016.3,118708016.3
06/06/2020,0.07887,0.07887,0.08114,0.08114,0.07821,0.07821,0.0797,0.0797,119352548,119352548
05/06/2020,0.08203,0.08203,0.08299,0.08299,0.07881,0.07881,0.07888,0.07888,197081263.5,197081263.5
04/06/2020,0.08278,0.08278,0.08631,0.08631,0.07902,0.07902,0.08204,0.08204,299104063.9,299104063.9
03/06/2020,0.07949,0.07949,0.08334,0.08334,0.07671,0.07671,0.08278,0.08278,208986626.7,208986626.7
02/06/2020,0.07574,0.07574,0.08444,0.08444,0.07298,0.07298,0.07951,0.07951,408765952.8,408765952.8
01/06/2020,0.0705,0.0705,0.07637,0.07637,0.06993,0.06993,0.07573,0.07573,206252877,206252877
31/05/2020,0.07253,0.07253,0.07648,0.07648,0.06884,0.06884,0.0705,0.0705,304333492.5,304333492.5
30/05/2020,0.06776,0.06776,0.07311,0.07311,0.06706,0.06706,0.07252,0.07252,151639387.6,151639387.6
29/05/2020,0.06906,0.06906,0.06989,0.06989,0.06697,0.06697,0.06777,0.06777,72948276.9,72948276.9
28/05/2020,0.06603,0.06603,0.06991,0.06991,0.0657,0.0657,0.0691,0.0691,91511023.6,91511023.6
27/05/2020,0.06506,0.06506,0.06766,0.06766,0.06449,0.06449,0.06597,0.06597,92401122.4,92401122.4
26/05/2020,0.06623,0.06623,0.0664,0.0664,0.06359,0.06359,0.06506,0.06506,65773451.1,65773451.1
25/05/2020,0.06391,0.06391,0.06625,0.06625,0.0634,0.0634,0.06624,0.06624,71117504.6,71117504.6
24/05/2020,0.06711,0.06711,0.06825,0.06825,0.06381,0.06381,0.0639,0.0639,64032828.8,64032828.8
23/05/2020,0.06812,0.06812,0.06923,0.06923,0.06658,0.06658,0.06713,0.06713,58115151.7,58115151.7
22/05/2020,0.06648,0.06648,0.06939,0.06939,0.0655,0.0655,0.06811,0.06811,99520897.5,99520897.5
21/05/2020,0.07095,0.07095,0.0718,0.0718,0.06415,0.06415,0.06644,0.06644,150426160.8,150426160.8
20/05/2020,0.06976,0.06976,0.07214,0.07214,0.06725,0.06725,0.07093,0.07093,153374439.4,153374439.4
19/05/2020,0.07027,0.07027,0.07029,0.07029,0.0685,0.0685,0.06979,0.06979,93320005.9,93320005.9
18/05/2020,0.06874,0.06874,0.07135,0.07135,0.0686,0.0686,0.07027,0.07027,127333963.3,127333963.3
17/05/2020,0.06806,0.06806,0.07167,0.07167,0.06781,0.06781,0.06873,0.06873,107788729.4,107788729.4
16/05/2020,0.06731,0.06731,0.06859,0.06859,0.0666,0.0666,0.06806,0.06806,99535688.8,99535688.8
15/05/2020,0.06926,0.06926,0.06989,0.06989,0.06678,0.06678,0.06728,0.06728,118493067.7,118493067.7
14/05/2020,0.06978,0.06978,0.07073,0.07073,0.06795,0.06795,0.06926,0.06926,139057607.3,139057607.3
